,image_path,image_id,point_num,point_id,point_coordinate,true_class,pred_class
295,../data/input_images\20210620_062525_600_1030.jpg,2142052,5,81601630,"3984, 2280",ACB,UNK
296,../data/input_images\20210620_062531_500_1051.jpg,2142053,1,81605880,"1328, 760",ACB,ACB
297,../data/input_images\20210620_062531_500_1051.jpg,2142053,2,81605893,"3984, 760",DC,ACB
298,../data/input_images\20210620_062531_500_1051.jpg,2142053,3,81605911,"2656, 1520",ACB,ACB
299,../data/input_images\20210620_062531_500_1051.jpg,2142053,4,81605917,"1328, 2280",ACB,ACB
300,../data/input_images\20210620_062531_500_1051.jpg,2142053,5,81605938,"3984, 2280",ACB,ACB
301,../data/input_images\20210620_062537_600_1073.jpg,2142051,1,81604348,"1328, 760",S,S
302,../data/input_images\20210620_062537_600_1073.jpg,2142051,2,81604354,"3984, 760",ACB,ACB
303,../data/input_images\20210620_062537_600_1073.jpg,2142051,3,81604377,"2656, 1520",S,S
304,../data/input_images\20210620_062537_600_1073.jpg,2142051,4,81604394,"1328, 2280",S,S
305,../data/input_images\20210620_062537_600_1073.jpg,2142051,5,81604400,"3984, 2280",ACB,ACB
306,../data/input_images\20210620_062544_700_1098.jpg,2142050,1,81604313,"1328, 760",ACB,ACB
307,../data/input_images\20210620_062544_700_1098.jpg,2142050,2,81604350,"3984, 760",ACB,ACB
308,../data/input_images\20210620_062544_700_1098.jpg,2142050,3,81604359,"2656, 1520",ACB,ACB
309,../data/input_images\20210620_062544_700_1098.jpg,2142050,4,81604376,"1328, 2280",ACB,ACB
310,../data/input_images\20210620_062544_700_1098.jpg,2142050,5,81604404,"3984, 2280",ACB,ACB
311,../data/input_images\20210620_062551_600_1123.jpg,2142057,1,81609898,"1328, 760",S,S
312,../data/input_images\20210620_062551_600_1123.jpg,2142057,2,81609900,"3984, 760",ACB,ACB
313,../data/input_images\20210620_062551_600_1123.jpg,2142057,3,81609902,"2656, 1520",ACB,ACB
314,../data/input_images\20210620_062551_600_1123.jpg,2142057,4,81609904,"1328, 2280",ACB,ACB
315,../data/input_images\20210620_062551_600_1123.jpg,2142057,5,81609906,"3984, 2280",ACB,ACB
316,../data/input_images\20210620_062558_700_1148.jpg,2142055,1,81602581,"1328, 760",ACB,ACB
317,../data/input_images\20210620_062558_700_1148.jpg,2142055,2,81602589,"3984, 760",ACB,ACB
318,../data/input_images\20210620_062558_700_1148.jpg,2142055,3,81602603,"2656, 1520",ACB,ACX
319,../data/input_images\20210620_062558_700_1148.jpg,2142055,4,81602616,"1328, 2280",UNK,CB
320,../data/input_images\20210620_062558_700_1148.jpg,2142055,5,81602623,"3984, 2280",ACB,ACB
321,../data/input_images\20210620_062612_200_1196.jpg,2142056,1,81604299,"1328, 760",ACB,ACB
322,../data/input_images\20210620_062612_200_1196.jpg,2142056,2,81604301,"3984, 760",UNK-R,UNK-R
323,../data/input_images\20210620_062612_200_1196.jpg,2142056,3,81604304,"2656, 1520",CT,CT
324,../data/input_images\20210620_062612_200_1196.jpg,2142056,4,81604307,"1328, 2280",ACB,ACB
325,../data/input_images\20210620_062612_200_1196.jpg,2142056,5,81604310,"3984, 2280",DC,S
326,../data/input_images\20210620_062622_400_1232.jpg,2142059,1,81604297,"1328, 760",ACB,ACB
327,../data/input_images\20210620_062622_400_1232.jpg,2142059,2,81604374,"3984, 760",CT,CT
328,../data/input_images\20210620_062622_400_1232.jpg,2142059,3,81604396,"2656, 1520",ACB,ACB
329,../data/input_images\20210620_062622_400_1232.jpg,2142059,4,81604403,"1328, 2280",ACB,ACB
330,../data/input_images\20210620_062622_400_1232.jpg,2142059,5,81604407,"3984, 2280",ACB,ACB
331,../data/input_images\20210620_062631_000_1262.jpg,2142058,1,81605857,"1328, 760",S,S
332,../data/input_images\20210620_062631_000_1262.jpg,2142058,2,81605890,"3984, 760",R,TA
333,../data/input_images\20210620_062631_000_1262.jpg,2142058,3,81605898,"2656, 1520",ACB,ACB
334,../data/input_images\20210620_062631_000_1262.jpg,2142058,4,81605902,"1328, 2280",ACB,ACB
335,../data/input_images\20210620_062631_000_1262.jpg,2142058,5,81605910,"3984, 2280",R,R
336,../data/input_images\20210620_062640_900_1297.jpg,2142061,1,81600502,"1328, 760",S,S
337,../data/input_images\20210620_062640_900_1297.jpg,2142061,2,81600515,"3984, 760",ACB,ACB
338,../data/input_images\20210620_062640_900_1297.jpg,2142061,3,81600517,"2656, 1520",S,S
339,../data/input_images\20210620_062640_900_1297.jpg,2142061,4,81600519,"1328, 2280",S,S
340,../data/input_images\20210620_062640_900_1297.jpg,2142061,5,81600522,"3984, 2280",ACB,ACB
341,../data/input_images\20210620_062648_400_1323.jpg,2142060,1,81602564,"1328, 760",UNK-R,CB
342,../data/input_images\20210620_062648_400_1323.jpg,2142060,2,81602587,"3984, 760",ACB,ACB
343,../data/input_images\20210620_062648_400_1323.jpg,2142060,3,81602597,"2656, 1520",UNK-R,ACT-B
344,../data/input_images\20210620_062648_400_1323.jpg,2142060,4,81602608,"1328, 2280",UNK-R,ACO
345,../data/input_images\20210620_062648_400_1323.jpg,2142060,5,81602615,"3984, 2280",UNK-R,ACO
346,../data/input_images\20210620_062656_400_1351.jpg,2142063,1,81600497,"1328, 760",R,R
347,../data/input_images\20210620_062656_400_1351.jpg,2142063,2,81600498,"3984, 760",R,R
348,../data/input_images\20210620_062656_400_1351.jpg,2142063,3,81600499,"2656, 1520",ACB,ACB
349,../data/input_images\20210620_062656_400_1351.jpg,2142063,4,81600532,"1328, 2280",ACB,ACB
350,../data/input_images\20210620_062656_400_1351.jpg,2142063,5,81600537,"3984, 2280",ACB,ACB
351,../data/input_images\20210620_062704_100_1378.jpg,2142064,1,81602558,"1328, 760",R,R
352,../data/input_images\20210620_062704_100_1378.jpg,2142064,2,81602578,"3984, 760",R,R
353,../data/input_images\20210620_062704_100_1378.jpg,2142064,3,81602583,"2656, 1520",ACB,ACB
354,../data/input_images\20210620_062704_100_1378.jpg,2142064,4,81602596,"1328, 2280",R,ACB
355,../data/input_images\20210620_062704_100_1378.jpg,2142064,5,81602617,"3984, 2280",R,R
356,../data/input_images\20210620_062716_900_1423.jpg,2142062,1,81610139,"1328, 760",ACB,ACB
357,../data/input_images\20210620_062716_900_1423.jpg,2142062,2,81610143,"3984, 760",ACB,CS
358,../data/input_images\20210620_062716_900_1423.jpg,2142062,3,81610147,"2656, 1520",ACB,ACX
359,../data/input_images\20210620_062716_900_1423.jpg,2142062,4,81610150,"1328, 2280",ACB,ACB
360,../data/input_images\20210620_062716_900_1423.jpg,2142062,5,81610154,"3984, 2280",ACB,ACO
361,../data/input_images\20210620_062732_400_1476.jpg,2142067,1,81601471,"1328, 760",S,S
362,../data/input_images\20210620_062732_400_1476.jpg,2142067,2,81601474,"3984, 760",ACB,ACB
363,../data/input_images\20210620_062732_400_1476.jpg,2142067,3,81601477,"2656, 1520",S,S
364,../data/input_images\20210620_062732_400_1476.jpg,2142067,4,81601480,"1328, 2280",S,S
365,../data/input_images\20210620_062732_400_1476.jpg,2142067,5,81601483,"3984, 2280",ACB,ACB
366,../data/input_images\20210620_062736_200_1489.jpg,2142070,1,81605892,"1328, 760",S,S
367,../data/input_images\20210620_062736_200_1489.jpg,2142070,2,81605896,"3984, 760",S,S
368,../data/input_images\20210620_062736_200_1489.jpg,2142070,3,81605899,"2656, 1520",ACB,ACB
369,../data/input_images\20210620_062736_200_1489.jpg,2142070,4,81605903,"1328, 2280",S,S
370,../data/input_images\20210620_062736_200_1489.jpg,2142070,5,81605906,"3984, 2280",R,ACB
371,../data/input_images\20210620_062800_100_1571.jpg,2142076,1,81605922,"1328, 760",S,S
372,../data/input_images\20210620_062800_100_1571.jpg,2142076,2,81605924,"3984, 760",ACB,ACB
373,../data/input_images\20210620_062800_100_1571.jpg,2142076,3,81605927,"2656, 1520",R,R
374,../data/input_images\20210620_062800_100_1571.jpg,2142076,4,81605929,"1328, 2280",ACB,UNK
375,../data/input_images\20210620_062800_100_1571.jpg,2142076,5,81605937,"3984, 2280",ACB,ACB
376,../data/input_images\20210620_062834_400_1688.jpg,2142080,1,81601635,"1328, 760",OT,OT
377,../data/input_images\20210620_062834_400_1688.jpg,2142080,2,81601647,"3984, 760",S,S
378,../data/input_images\20210620_062834_400_1688.jpg,2142080,3,81601657,"2656, 1520",S,S
379,../data/input_images\20210620_062834_400_1688.jpg,2142080,4,81601662,"1328, 2280",S,S
380,../data/input_images\20210620_062834_400_1688.jpg,2142080,5,81601665,"3984, 2280",S,S
381,../data/input_images\20210620_062837_400_1698.jpg,2142078,1,81602547,"1328, 760",S,S
382,../data/input_images\20210620_062837_400_1698.jpg,2142078,2,81602554,"3984, 760",S,S
383,../data/input_images\20210620_062837_400_1698.jpg,2142078,3,81602585,"2656, 1520",S,S
384,../data/input_images\20210620_062837_400_1698.jpg,2142078,4,81602592,"1328, 2280",S,S
385,../data/input_images\20210620_062837_400_1698.jpg,2142078,5,81602599,"3984, 2280",S,S
386,../data/input_images\20210620_062916_400_1829.jpg,2142088,1,81607947,"1328, 760",ACB,ACB
387,../data/input_images\20210620_062916_400_1829.jpg,2142088,2,81607948,"3984, 760",ACB,ACB
388,../data/input_images\20210620_062916_400_1829.jpg,2142088,3,81607949,"2656, 1520",ACB,ACB
389,../data/input_images\20210620_062916_400_1829.jpg,2142088,4,81607950,"1328, 2280",DC,ACB
390,../data/input_images\20210620_062916_400_1829.jpg,2142088,5,81607951,"3984, 2280",ACB,ACB
391,../data/input_images\20210620_062925_600_1860.jpg,2142087,1,81611213,"1328, 760",ACB,ACB
392,../data/input_images\20210620_062925_600_1860.jpg,2142087,2,81611215,"3984, 760",ACB,ACB
393,../data/input_images\20210620_062925_600_1860.jpg,2142087,3,81611217,"2656, 1520",DC,DC
394,../data/input_images\20210620_062925_600_1860.jpg,2142087,4,81611220,"1328, 2280",ACB,ACB
395,../data/input_images\20210620_062925_600_1860.jpg,2142087,5,81611223,"3984, 2280",SER,UNK
396,../data/input_images\20210620_062932_900_1885.jpg,2142086,1,81602550,"1328, 760",ACB,ACB
397,../data/input_images\20210620_062932_900_1885.jpg,2142086,2,81602553,"3984, 760",ACB,DC
398,../data/input_images\20210620_062932_900_1885.jpg,2142086,3,81602584,"2656, 1520",ACB,ACB
399,../data/input_images\20210620_062932_900_1885.jpg,2142086,4,81602591,"1328, 2280",ACB,ACB
400,../data/input_images\20210620_062932_900_1885.jpg,2142086,5,81602595,"3984, 2280",ACB,ACB
401,../data/input_images\20210620_063027_900_2072.jpg,2142098,1,81605217,"1328, 760",ACB,ACB
402,../data/input_images\20210620_063027_900_2072.jpg,2142098,2,81605226,"3984, 760",ACB,ACB
403,../data/input_images\20210620_063027_900_2072.jpg,2142098,3,81605230,"2656, 1520",DC,ACB
404,../data/input_images\20210620_063027_900_2072.jpg,2142098,4,81605305,"1328, 2280",ACB,DC
405,../data/input_images\20210620_063027_900_2072.jpg,2142098,5,81605315,"3984, 2280",ACB,ACB
406,../data/input_images\20210620_063038_800_2108.jpg,2142100,1,81612938,"1328, 760",ACB,ACB
407,../data/input_images\20210620_063038_800_2108.jpg,2142100,2,81612968,"3984, 760",ACB,ACB
408,../data/input_images\20210620_063038_800_2108.jpg,2142100,3,81613022,"2656, 1520",ACB,ACB
409,../data/input_images\20210620_063038_800_2108.jpg,2142100,4,81613034,"1328, 2280",DC,ACB
410,../data/input_images\20210620_063038_800_2108.jpg,2142100,5,81613043,"3984, 2280",ACB,ACB
411,../data/input_images\20210620_063046_800_2134.jpg,2142103,1,81614709,"1328, 760",S,S
412,../data/input_images\20210620_063046_800_2134.jpg,2142103,2,81614724,"3984, 760",ACB,DC
413,../data/input_images\20210620_063046_800_2134.jpg,2142103,3,81614727,"2656, 1520",R,R
414,../data/input_images\20210620_063046_800_2134.jpg,2142103,4,81614730,"1328, 2280",ACB,ACB
415,../data/input_images\20210620_063046_800_2134.jpg,2142103,5,81614733,"3984, 2280",ACB,ACB
416,../data/input_images\20210620_063106_600_2198.jpg,2142107,1,81614661,"1328, 760",S,S
417,../data/input_images\20210620_063106_600_2198.jpg,2142107,2,81614663,"3984, 760",S,S
418,../data/input_images\20210620_063106_600_2198.jpg,2142107,3,81614665,"2656, 1520",S,S
419,../data/input_images\20210620_063106_600_2198.jpg,2142107,4,81614667,"1328, 2280",ACB,ACB
420,../data/input_images\20210620_063106_600_2198.jpg,2142107,5,81614669,"3984, 2280",S,S
421,../data/input_images\20210620_063510_900_3002.jpg,2142145,1,81609163,"1328, 760",S,S
422,../data/input_images\20210620_063510_900_3002.jpg,2142145,2,81609204,"3984, 760",S,S
423,../data/input_images\20210620_063510_900_3002.jpg,2142145,3,81609210,"2656, 1520",S,S
424,../data/input_images\20210620_063510_900_3002.jpg,2142145,4,81609233,"1328, 2280",S,S
425,../data/input_images\20210620_063510_900_3002.jpg,2142145,5,81609320,"3984, 2280",S,S
426,../data/input_images\20210620_063515_900_3018.jpg,2142143,1,81603353,"1328, 760",S,S
427,../data/input_images\20210620_063515_900_3018.jpg,2142143,2,81603361,"3984, 760",S,S
428,../data/input_images\20210620_063515_900_3018.jpg,2142143,3,81603373,"2656, 1520",S,S
429,../data/input_images\20210620_063515_900_3018.jpg,2142143,4,81603378,"1328, 2280",S,S
430,../data/input_images\20210620_063515_900_3018.jpg,2142143,5,81603388,"3984, 2280",S,S
431,../data/input_images\20210620_063520_500_3033.jpg,2142148,1,81605216,"1328, 760",S,S
432,../data/input_images\20210620_063520_500_3033.jpg,2142148,2,81605223,"3984, 760",S,S
433,../data/input_images\20210620_063520_500_3033.jpg,2142148,3,81605256,"2656, 1520",S,S
434,../data/input_images\20210620_063520_500_3033.jpg,2142148,4,81605263,"1328, 2280",S,S
435,../data/input_images\20210620_063520_500_3033.jpg,2142148,5,81605273,"3984, 2280",S,S
436,../data/input_images\20210620_063526_700_3052.jpg,2142147,1,81605200,"1328, 760",S,S
437,../data/input_images\20210620_063526_700_3052.jpg,2142147,2,81605228,"3984, 760",ACB,ACB
438,../data/input_images\20210620_063526_700_3052.jpg,2142147,3,81605233,"2656, 1520",S,S
439,../data/input_images\20210620_063526_700_3052.jpg,2142147,4,81605237,"1328, 2280",S,S
440,../data/input_images\20210620_063526_700_3052.jpg,2142147,5,81605244,"3984, 2280",S,S
441,../data/input_images\20210620_063618_600_3227.jpg,2142157,1,81607004,"1328, 760",S,S
442,../data/input_images\20210620_063618_600_3227.jpg,2142157,2,81607036,"3984, 760",S,S
443,../data/input_images\20210620_063618_600_3227.jpg,2142157,3,81607077,"2656, 1520",S,S
444,../data/input_images\20210620_063618_600_3227.jpg,2142157,4,81607079,"1328, 2280",S,S
445,../data/input_images\20210620_063618_600_3227.jpg,2142157,5,81607080,"3984, 2280",S,S
446,../data/input_images\20210620_063627_500_3257.jpg,2142158,1,81604839,"1328, 760",R,R
447,../data/input_images\20210620_063627_500_3257.jpg,2142158,2,81604869,"3984, 760",TA,R
448,../data/input_images\20210620_063627_500_3257.jpg,2142158,3,81604874,"2656, 1520",R,R
449,../data/input_images\20210620_063627_500_3257.jpg,2142158,4,81604880,"1328, 2280",S,S
450,../data/input_images\20210620_063627_500_3257.jpg,2142158,5,81604884,"3984, 2280",S,DC
451,../data/input_images\20210621_024806_900_0000.jpg,2142767,1,81639498,"1328, 760",UNK,UNK
452,../data/input_images\20210621_024806_900_0000.jpg,2142767,2,81639500,"3984, 760",S,S
453,../data/input_images\20210621_024806_900_0000.jpg,2142767,3,81639501,"2656, 1520",ACB,S
454,../data/input_images\20210621_024806_900_0000.jpg,2142767,4,81639504,"1328, 2280",UNK,S
455,../data/input_images\20210621_024806_900_0000.jpg,2142767,5,81639506,"3984, 2280",S,S
456,../data/input_images\20210621_024811_800_0016.jpg,2142772,1,81639848,"1328, 760",R,S
457,../data/input_images\20210621_024811_800_0016.jpg,2142772,2,81639866,"3984, 760",UNK,UNK
458,../data/input_images\20210621_024811_800_0016.jpg,2142772,3,81639868,"2656, 1520",UNK,S
459,../data/input_images\20210621_024811_800_0016.jpg,2142772,4,81639870,"1328, 2280",UNK,R
460,../data/input_images\20210621_024811_800_0016.jpg,2142772,5,81639873,"3984, 2280",S,WA
461,../data/input_images\20210621_024816_700_0033.jpg,2142770,1,81639647,"1328, 760",ACB,S
462,../data/input_images\20210621_024816_700_0033.jpg,2142770,2,81639648,"3984, 760",S,S
463,../data/input_images\20210621_024816_700_0033.jpg,2142770,3,81639649,"2656, 1520",ACB,UNK
464,../data/input_images\20210621_024816_700_0033.jpg,2142770,4,81639650,"1328, 2280",UNK,UNK
465,../data/input_images\20210621_024816_700_0033.jpg,2142770,5,81639651,"3984, 2280",UNK,UNK
466,../data/input_images\20210621_024822_000_0051.jpg,2142773,1,81640150,"1328, 760",S,S
467,../data/input_images\20210621_024822_000_0051.jpg,2142773,2,81640152,"3984, 760",S,S
468,../data/input_images\20210621_024822_000_0051.jpg,2142773,3,81640154,"2656, 1520",S,S
469,../data/input_images\20210621_024822_000_0051.jpg,2142773,4,81640156,"1328, 2280",S,S
470,../data/input_images\20210621_024822_000_0051.jpg,2142773,5,81640162,"3984, 2280",S,S
471,../data/input_images\20210621_024826_900_0068.jpg,2142771,1,81640174,"1328, 760",S,S
472,../data/input_images\20210621_024826_900_0068.jpg,2142771,2,81640182,"3984, 760",UNK,UNK
473,../data/input_images\20210621_024826_900_0068.jpg,2142771,3,81640187,"2656, 1520",S,S
474,../data/input_images\20210621_024826_900_0068.jpg,2142771,4,81640192,"1328, 2280",UNK,UNK
475,../data/input_images\20210621_024826_900_0068.jpg,2142771,5,81640200,"3984, 2280",S,S
476,../data/input_images\20210621_024831_000_0082.jpg,2142774,1,81639663,"1328, 760",S,S
477,../data/input_images\20210621_024831_000_0082.jpg,2142774,2,81639671,"3984, 760",UNK,S
478,../data/input_images\20210621_024831_000_0082.jpg,2142774,3,81639673,"2656, 1520",S,S
479,../data/input_images\20210621_024831_000_0082.jpg,2142774,4,81639676,"1328, 2280",S,S
480,../data/input_images\20210621_024831_000_0082.jpg,2142774,5,81639678,"3984, 2280",UNK,UNK
481,../data/input_images\20210621_024835_900_0099.jpg,2142776,1,81639597,"1328, 760",ACB,ACB
482,../data/input_images\20210621_024835_900_0099.jpg,2142776,2,81639598,"3984, 760",ACB,ACB
483,../data/input_images\20210621_024835_900_0099.jpg,2142776,3,81639599,"2656, 1520",ACB,ACB
484,../data/input_images\20210621_024835_900_0099.jpg,2142776,4,81639600,"1328, 2280",S,S
485,../data/input_images\20210621_024840_800_0116.jpg,2142777,1,81639670,"1328, 760",DC,R
486,../data/input_images\20210621_024840_800_0116.jpg,2142777,2,81639675,"3984, 760",ACB,ACB
487,../data/input_images\20210621_024840_800_0116.jpg,2142777,3,81639680,"2656, 1520",UNK,R
488,../data/input_images\20210621_024840_800_0116.jpg,2142777,4,81639683,"1328, 2280",TA,TA
489,../data/input_images\20210621_024840_800_0116.jpg,2142777,5,81639686,"3984, 2280",ACB,ACB
490,../data/input_images\20210621_024845_700_0133.jpg,2142775,1,81639847,"1328, 760",TA,UNK
491,../data/input_images\20210621_024845_700_0133.jpg,2142775,2,81639849,"3984, 760",UNK,UNK
492,../data/input_images\20210621_024845_700_0133.jpg,2142775,3,81639850,"2656, 1520",ACB,DC
493,../data/input_images\20210621_024845_700_0133.jpg,2142775,4,81639851,"1328, 2280",ACB,ACB
494,../data/input_images\20210621_024845_700_0133.jpg,2142775,5,81639854,"3984, 2280",ACB,ACB
495,../data/input_images\20210621_024851_000_0151.jpg,2142781,1,81640155,"1328, 760",DC,ACB
496,../data/input_images\20210621_024851_000_0151.jpg,2142781,2,81640158,"3984, 760",SER,UNK
